Semana|Articulo|Unidades|Venta_Pesos|Num_Tiendas|Cant_Tickets
20210616|Art_05|47805|1025946.9561|1.16|5.02
20200624|Art_05|22517|459735.3367|1.09|4.45
20200429|Art_05|17321|379221.7727|1.09|4.13
20210428|Art_05|33251|699997.3872|1.17|5
20210512|Art_05|33010|696053.5117|1.16|5.07
20200909|Art_05|18631|421852.86|1.08|4.38
20190116|Art_05|5968|112530.16|1|4.98
20201028|Art_05|17795|381721.0295|1.09|4.46
20200826|Art_05|20235|456919.79|1.09|4.54
20210609|Art_05|45149|967894.9548|1.16|5.03
20210526|Art_05|38142|817337.7232|1.16|4.76
20201021|Art_05|19694|435956.7627|1.09|4.7
20210217|Art_05|13002|296937.74|1.17|4.5
20201118|Art_05|17093|365499.5299|1.09|4.62
20210714|Art_05|40315|852395.8212|1.16|4.86
20210310|Art_05|19741|445260.7099|1.17|4.8
20201223|Art_05|19340|412072.06|1.09|4.74
20210317|Art_05|24386|542502.5505|1.17|5
20191023|Art_05|17168|335505.6|1|5.26
20200923|Art_05|17922|404840.69|1.08|4.45
20190612|Art_05|16998|328732.4621|1|5.54
20201209|Art_05|12889|277160.83|1.09|3.84
20200408|Art_05|14064|312646.4|1.09|3.79
20190515|Art_05|15866|285228.9354|1|5.54
20190410|Art_05|9656|187758.1|1|5.37
20210324|Art_05|23296|527293.5614|1.17|4.47
20210331|Art_05|29825|677135.66|1.17|5.15
20191016|Art_05|17561|340364.28|1|5.33
20190619|Art_05|20166|369717.8805|1|5.67
20210210|Art_05|16530|375722.56|1.17|4.58
20200219|Art_05|19664|436215.41|1.07|5.28
20210303|Art_05|20509|461618.7709|1.17|4.31
20210120|Art_05|15472|343317.3936|1.17|4.5
20190220|Art_05|8846|167465.06|1|5.34
20200506|Art_05|19745|405311.496|1.05|2.72
20210519|Art_05|31756|669958.1726|1.16|5.01
20190109|Art_05|6937|130192.38|1|4.93
20210421|Art_05|31220|704370.8615|1.17|5.08
20190626|Art_05|23341|424445.2748|1|5.49
20210630|Art_05|38890|820755.5477|1.16|4.9
20190529|Art_05|15445|299314.42|1|5.5
20200325|Art_05|15264|339542.06|1.07|4.71
20200212|Art_05|16920|379859.21|1.08|4.57
20200722|Art_05|22630|506586.33|1.09|4.56
20200902|Art_05|20620|463986.0799|1.09|3.49
20190925|Art_05|21376|418862.33|1|5.27
20200603|Art_05|16652|374067.6|1.09|3.43
20191113|Art_05|17069|334432.32|1.07|5.26
20200819|Art_05|21854|493435.77|1.09|4.64
20190821|Art_05|42227|826290.66|1|5.67
20210113|Art_05|13559|299393.592|1.17|4.29
20190320|Art_05|9471|181713.74|1|5.26
20200318|Art_05|22584|500173.61|1.06|5.26
20200701|Art_05|21196|433286.567|1.09|3.88
20200715|Art_05|24983|560945.3003|1.09|4.54
20190605|Art_05|15355|298572.43|1|5.61
20191030|Art_05|16457|321308.89|1|5.12
20201014|Art_05|20320|450629.0039|1.09|4.58
20200513|Art_05|16630|344532.0333|1.07|3.19
20201007|Art_05|19949|449838.19|1.09|4.68
20190717|Art_05|30598|596920.9408|1|5.57
20201111|Art_05|14889|317595.4999|1.09|4.47
20190306|Art_05|10069|190568.09|1|5.5
20200101|Art_05|22689|448765.26|1.07|4.72
20200415|Art_05|13496|298708.95|1.06|4.09
20200129|Art_05|18188|361211.82|1.11|5.28
20200527|Art_05|17197|384962.65|1.09|1.39
20190814|Art_05|37457|731856.56|1|5.49
20191120|Art_05|19826|388109.11|1.07|5.49
20190313|Art_05|9452|178373.24|1|5.25
20201202|Art_05|14901|318436.2502|1.09|3.68
20210224|Art_05|16667|378098.2308|1.17|4.53
20190828|Art_05|33458|659594.19|1|5.38
20190123|Art_05|6321|121720.63|1|5.04
20191127|Art_05|17779|350528.31|1.07|4.64
20200812|Art_05|20000|448929.15|1.09|4.45
20200115|Art_05|18423|365122.3|1.11|5.31
20200122|Art_05|18110|359036.38|1.11|5.35
20200226|Art_05|19093|422294.52|1.06|5.06
20200617|Art_05|21270|435707.2185|1.09|4.54
20190327|Art_05|8816|171568.03|1|5.18
20190710|Art_05|29989|548907.7019|1|5.5
20190424|Art_05|15950|285924.8336|1|5.37
20200311|Art_05|18781|417945.02|1.06|5.05
20190213|Art_05|6511|123558.18|1|5
20190918|Art_05|26479|520416.34|1|5.51
20191009|Art_05|19786|387077.95|1|5.33
20191218|Art_05|23460|465760.73|1.07|5.33
20191204|Art_05|20127|398068.3|1.07|4.66
20191106|Art_05|17204|336706.99|1|4.99
20190911|Art_05|24577|483692.39|1|5.27
20190501|Art_05|14400|257891.0325|1|5.51
20200520|Art_05|18405|410395.4207|1.09|1
20200304|Art_05|20026|443816.6|1.06|4.37
20190807|Art_05|37170|725728.07|1|5.64
20190130|Art_05|6341|121878.1|1|4.97
20190724|Art_05|30745|600409.54|1|5.38
20191002|Art_05|20039|391126.0701|1|5.42
20191225|Art_05|26151|517112.07|1.07|5.54
20201216|Art_05|16123|342650.04|1.09|4.64
20200708|Art_05|24223|495207.1724|1.09|3.12
20210127|Art_05|14710|324574.8743|1.17|4.25
20190731|Art_05|32896|643187.34|1|5.45
20201125|Art_05|15934|341373.0903|1.09|4.46
20201230|Art_05|19877|423088.59|1.09|4.37
20210407|Art_05|34532|786623.45|1.17|4.99
20200205|Art_05|18142|448933.93|1.07|5.11
20191211|Art_05|21432|424340.34|1.07|5.56
20200401|Art_05|15971|354937.16|1.06|3.96
20200805|Art_05|21962|494159.48|1.09|2.77
20210106|Art_05|19916|424178.52|1.17|4.79
20210203|Art_05|16404|371594.48|1.17|3.94
20190508|Art_05|14121|253652.8868|1|5.55
20190703|Art_05|27616|505768.9772|1|5.63
20200916|Art_05|17388|391692.25|1.08|4.47
20200422|Art_05|14266|316231.29|1.09|4.25
20200729|Art_05|18420|413683.61|1.09|4.34
20190619|Art_06|17620|382848.94|1|5.67
20200923|Art_06|29662|553683.6745|1.08|4.45
20200729|Art_06|33100|607487.8298|1.09|4.34
20210519|Art_06|44571|827485.4879|1.16|5.01
20190327|Art_06|10756|211810.4347|1|5.18
20200610|Art_06|32368|622948.7457|1.09|4.46
20191113|Art_06|9652|208808.39|1.07|5.26
20200930|Art_06|30874|576389.0653|1.08|4.57
20191016|Art_06|13655|241253.2408|1|5.33
20200311|Art_06|19593|404457.6998|1.06|5.05
20200226|Art_06|20300|416851.1365|1.06|5.06
20200506|Art_06|21347|444229.2709|1.05|2.72
20190130|Art_06|5970|123806.4901|1|4.97
20200617|Art_06|21628|454823.7198|1.09|4.54
20190227|Art_06|12589|222922.2338|1|5.12
20200318|Art_06|23010|474190.1369|1.06|5.26
20201028|Art_06|20474|403190.9308|1.09|4.46
20190403|Art_06|11068|224284.4712|1|5.44
20190313|Art_06|14315|251176.8633|1|5.25
20200624|Art_06|23723|495755.2618|1.09|4.45
20190724|Art_06|13310|239263.2024|1|5.38
20210127|Art_06|23340|431451.7229|1.17|4.25
20190306|Art_06|14514|256720.0318|1|5.5
20200212|Art_06|12269|261715.7804|1.08|4.57
20200603|Art_06|25907|500200.5158|1.09|3.43
20210224|Art_06|21465|406431.3826|1.17|4.53
20200115|Art_06|19771|365209.6932|1.11|5.31
20200219|Art_06|14080|301622.2102|1.07|5.28
20190626|Art_06|15749|342641.68|1|5.49
20190904|Art_06|13083|286124.88|1|5.57
20190515|Art_06|11023|235758.2794|1|5.54
20210331|Art_06|20305|456775.7297|1.17|5.15
20190508|Art_06|10890|236648.6|1|5.55
20190821|Art_06|13938|302431.7001|1|5.67
20210526|Art_06|46870|869769.2273|1.16|4.76
20210113|Art_06|25507|468164.604|1.17|4.29
20200722|Art_06|44851|818578.9795|1.09|4.56
20200415|Art_06|11617|245950.7112|1.06|4.09
20200129|Art_06|11670|249916.0098|1.11|5.28
20190911|Art_06|11538|248978.3607|1|5.27
20200902|Art_06|27144|532574.8203|1.09|3.49
20210609|Art_06|44763|827803.3491|1.16|5.03
20190814|Art_06|20001|364093.1085|1|5.49
20190710|Art_06|13505|292824.8305|1|5.5
20190605|Art_06|21175|380548.054|1|5.61
20201118|Art_06|17618|347695.994|1.09|4.62
20210505|Art_06|46298|860598.5973|1.16|4.4
20210120|Art_06|26816|492870.5414|1.17|4.5
20200429|Art_06|19174|399099.9184|1.09|4.13
20200701|Art_06|21274|442876.3444|1.09|3.88
20210616|Art_06|57045|1062016.9572|1.16|5.02
20190529|Art_06|21763|389578.5555|1|5.5
20200826|Art_06|26766|528140.9559|1.09|4.54
20200401|Art_06|11636|262916.49|1.06|3.96
20210303|Art_06|25604|486392.1538|1.17|4.31
20210310|Art_06|23944|456480.9828|1.17|4.8
20201111|Art_06|16632|327384.2824|1.09|4.47
20210106|Art_06|15822|348997.4698|1.17|4.79
20200101|Art_06|10668|227332.93|1.07|4.72
20210324|Art_06|17299|388088.61|1.17|4.47
20190612|Art_06|30231|541125.1558|1|5.54
20190424|Art_06|10892|237356.85|1|5.37
20200422|Art_06|12065|269760.3284|1.09|4.25
20200715|Art_06|56157|1027594.3169|1.09|4.54
20201007|Art_06|31733|595492.3759|1.09|4.68
20191225|Art_06|12287|259796.71|1.07|5.54
20191120|Art_06|10068|216497.69|1.07|5.49
20191106|Art_06|10218|221108.52|1|4.99
20210623|Art_06|38901|875453.9516|1.16|4.95
20190501|Art_06|10909|237496.32|1|5.51
20200205|Art_06|11731|250806.3193|1.07|5.11
20191002|Art_06|16573|312187.03|1|5.42
20210421|Art_06|22948|506844.7509|1.17|5.08
20190410|Art_06|10511|228703.58|1|5.37
20200122|Art_06|18119|343509.8717|1.11|5.35
20191127|Art_06|9677|206175.8|1.07|4.64
20210512|Art_06|47925|892514.335|1.16|5.07
20210714|Art_06|33355|734142.561999999|1.16|4.86
20200916|Art_06|27068|503714.7195|1.08|4.47
20200520|Art_06|27164|525412.0371|1.09|1
20190417|Art_06|10730|232796.75|1|5.6
20200805|Art_06|44526|818826.4313|1.09|2.77
20201216|Art_06|12673|284985.32|1.09|4.64
20210217|Art_06|11623|255052.54|1.17|4.5
20200325|Art_06|11913|268713.9296|1.07|4.71
20191009|Art_06|17383|328525.4079|1|5.33
20210602|Art_06|47318|876274.4853|1.16|5.23
20201230|Art_06|13938|313766.78|1.09|4.37
20190731|Art_06|10624|190860.952|1|5.45
20210317|Art_06|26518|505810.3106|1.17|5
20190116|Art_06|9551|172767.1313|1|4.98
20200819|Art_06|30952|616970.5996|1.09|4.64
20190918|Art_06|18861|357060.4557|1|5.51
20190320|Art_06|13623|246163.2805|1|5.26
20201209|Art_06|10738|241586.32|1.09|3.84
20190828|Art_06|12194|266385.5599|1|5.38
20200909|Art_06|25072|489531.6602|1.08|4.38
20200513|Art_06|18963|394517.5577|1.07|3.19
20201223|Art_06|13473|302815.85|1.09|4.74
20190109|Art_06|10864|197202.324|1|4.93
20190220|Art_06|8151|166310.2301|1|5.34
20200108|Art_06|19742|365633.518|1.11|5.19
20190522|Art_06|21886|395005.8205|1|5.61
20201021|Art_06|24791|488471.4282|1.09|4.7
20210203|Art_06|13738|308085.66|1.17|3.94
20200527|Art_06|26209|503135.8721|1.09|1.39
20191218|Art_06|12374|262683.86|1.07|5.33
20200708|Art_06|28534|584417.9002|1.09|3.12
20200304|Art_06|22432|462362.9173|1.06|4.37
20191211|Art_06|10967|233032.65|1.07|5.56
20210414|Art_06|24815|557433.7203|1.17|5.08
20210407|Art_06|20381|458834.19|1.17|4.99
20200408|Art_06|10247|231960.8|1.09|3.79
20200812|Art_06|40982|754241.0961|1.09|4.45
20201014|Art_06|24555|484381.1985|1.09|4.58
20190925|Art_06|17100|322622.3614|1|5.27
20190807|Art_06|13580|243046.3623|1|5.64
20190717|Art_06|19583|361781.3672|1|5.57
20190123|Art_06|10404|193307.9853|1|5.04
20191023|Art_06|14555|257336.05|1|5.26
20210630|Art_06|30263|682075.0698|1.16|4.9
20210428|Art_06|40681|756112.2505|1.17|5
20210707|Art_06|31031|699060.21|1.16|3.58
20201125|Art_06|15556|307148.3535|1.09|4.46
20191030|Art_06|13979|247235.94|1|5.12
20201202|Art_06|14567|288104.8193|1.09|3.68
20191204|Art_06|10230|217401.08|1.07|4.66
20201104|Art_06|18052|355825.3124|1.09|3.35
20190213|Art_06|6013|124056.38|1|5
20210210|Art_06|14314|321382.33|1.17|4.58
20190703|Art_06|14458|316473.79|1|5.63
20190206|Art_06|6764|139574.34|1|5.23
20201216|Art_07|173791|3835605.5007|1.09|4.64
20191030|Art_07|116178|3095662.05|1|5.12
20200318|Art_07|157880|4243489|1.06|5.26
20200819|Art_07|240825|5474209.5003|1.09|4.64
20190403|Art_07|137975|3775498.7|1|5.44
20190424|Art_07|202650|4926016.7004|1|5.37
20190515|Art_07|213438|5183215.5999|1|5.54
20201223|Art_07|190800|4203988.82|1.09|4.74
20200715|Art_07|213565|5796706|1.09|4.54
20210707|Art_07|341461|7655318.7008|1.16|3.58
20210303|Art_07|155853|4265564|1.17|4.31
20200624|Art_07|228069|5046844.0016|1.09|4.45
20210526|Art_07|226541|6212390.7|1.16|4.76
20210217|Art_07|153968|3450093.5001|1.17|4.5
20210113|Art_07|101049|2764776.66|1.17|4.29
20191016|Art_07|127791|3439890.4|1|5.33
20191106|Art_07|143850|3374655.4|1|4.99
20200812|Art_07|169490|4541316.4998|1.09|4.45
20210106|Art_07|199503|4333314.9795|1.17|4.79
20210224|Art_07|123662|3380062.7499|1.17|4.53
20210310|Art_07|146715|4014740|1.17|4.8
20200408|Art_07|153461|3503581.0001|1.09|3.79
20200916|Art_07|143869|3925826.9403|1.08|4.47
20191002|Art_07|133409|3586744.4|1|5.42
20190904|Art_07|202289|4868006.3|1|5.57
20200108|Art_07|110598|3002927.8|1.11|5.19
20191113|Art_07|151690|3533485|1.07|5.26
20200603|Art_07|138120|3707049|1.09|3.43
20190828|Art_07|196284|4720868.55|1|5.38
20190220|Art_07|162877|3772918.5|1|5.34
20191211|Art_07|167522|3888465.7998|1.07|5.56
20190703|Art_07|229850|5530755.8003|1|5.63
20200617|Art_07|209414|4683293|1.09|4.54
20210414|Art_07|336869|7491663.2465|1.17|5.08
20210512|Art_07|227386|6233447.25|1.16|5.07
20201125|Art_07|148624|3388088.6398|1.09|4.46
20191225|Art_07|177827|4099600.8981|1.07|5.54
20190327|Art_07|122073|3346932|1|5.18
20200304|Art_07|139210|3770854|1.06|4.37
20190731|Art_07|179006|4827886.4|1|5.45
20200101|Art_07|155805|3576303.5005|1.07|4.72
20201111|Art_07|147120|3407602.1607|1.09|4.47
20201202|Art_07|148443|3376879.8205|1.09|3.68
20200729|Art_07|160424|4359070|1.09|4.34
20190925|Art_07|137443|3698560.4|1|5.27
20201118|Art_07|163387|3743170.3304|1.09|4.62
20210331|Art_07|281820|6312399.498|1.17|5.15
20200226|Art_07|130328|3532668|1.06|5.06
20210120|Art_07|110346|3022695.31|1.17|4.5
20200826|Art_07|232052|5236400.4979|1.09|4.54
20200205|Art_07|164338|3746242.4995|1.07|5.11
20200122|Art_07|111165|2974373.55|1.11|5.35
20210714|Art_07|351293|7801507.0028|1.16|4.86
20190501|Art_07|205060|4971354.7002|1|5.51
20200909|Art_07|212412|4794704.4799|1.08|4.38
20200129|Art_07|157221|3605324.2997|1.11|5.28
20190612|Art_07|219648|5843669.2|1|5.54
20200902|Art_07|228562|5163233.1712|1.09|3.49
20210602|Art_07|252897|6935031.95|1.16|5.23
20200923|Art_07|140217|3837325.43|1.08|4.45
20210428|Art_07|220905|6038403.2501|1.17|5
20190717|Art_07|199653|5372070|1|5.57
20190508|Art_07|212476|5152107.2994|1|5.55
20200429|Art_07|147207|3962321|1.09|4.13
20190206|Art_07|151499|3502309.5|1|5.23
20190626|Art_07|239352|5762452.4003|1|5.49
20191204|Art_07|163767|3817693.4043|1.07|4.66
20210616|Art_07|267314|7191693.2|1.16|5.02
20200422|Art_07|172588|3920770.4999|1.09|4.25
20201014|Art_07|152899|4181724.4197|1.09|4.58
20200513|Art_07|127983|3436238.5|1.07|3.19
20191120|Art_07|156589|3642392.8998|1.07|5.49
20210317|Art_07|178918|4821868.75|1.17|5
20201104|Art_07|127939|3455837.6299|1.09|3.35
20190417|Art_07|160402|4321752.9|1|5.6
20200701|Art_07|226706|4994131.4984|1.09|3.88
20210519|Art_07|224367|6159066.75|1.16|5.01
20190918|Art_07|162845|4056383.25|1|5.51
20210609|Art_07|253866|6956169.35|1.16|5.03
20200219|Art_07|192236|4399370.5003|1.07|5.28
20200610|Art_07|164330|4362414.5002|1.09|4.46
20210203|Art_07|169613|3811539.9111|1.17|3.94
20210127|Art_07|114708|3088223.7403|1.17|4.25
20200401|Art_07|168346|3856886.4994|1.06|3.96
20190821|Art_07|232311|5589392.9998|1|5.67
20200115|Art_07|113429|3074946.6|1.11|5.31
20201230|Art_07|191698|4165061.1487|1.09|4.37
20201028|Art_07|138502|3799541.4197|1.09|4.46
20210505|Art_07|235040|6427262.25|1.16|4.4
20190227|Art_07|113175|3017881|1|5.12
20191009|Art_07|136955|3686108.2|1|5.33
20190911|Art_07|170414|4111931.6|1|5.27
20200506|Art_07|149935|4032248|1.05|2.72
20201021|Art_07|154959|4248440.8002|1.09|4.7
20200212|Art_07|171430|3913275.5006|1.08|4.57
20210630|Art_07|322564|7160601.4002|1.16|4.9
20190814|Art_07|184190|4909919.1|1|5.49
20200415|Art_07|153862|3483653.9997|1.06|4.09
20190130|Art_07|126662|2936717.5|1|4.97
20190109|Art_07|100539|2694657|1|4.93
20200527|Art_07|146801|3939018|1.09|1.39
20190724|Art_07|175011|4720898.1|1|5.38
20190522|Art_07|198861|5356780.9|1|5.61
20200325|Art_07|161269|3737795.5003|1.07|4.71
20190619|Art_07|247076|5966274.3988|1|5.67
20210623|Art_07|372249|8303721.9999|1.16|4.95
20190313|Art_07|132688|3537746.5|1|5.25
20200930|Art_07|149447|4091351.3002|1.08|4.57
20200722|Art_07|192196|5224097.5|1.09|4.56
20191127|Art_07|150789|3520965.4989|1.07|4.64
20190807|Art_07|197157|5309704.5|1|5.64
20210421|Art_07|306260|6819684.9994|1.17|5.08
20210210|Art_07|182618|4085420.4984|1.17|4.58
20190213|Art_07|132336|3055961|1|5
20200520|Art_07|147364|3966526.5|1.09|1
20191023|Art_07|123066|3307989.05|1|5.26
20201209|Art_07|146029|3239557.6602|1.09|3.84
20200708|Art_07|259431|5696962.9997|1.09|3.12
20190529|Art_07|191950|5174722.6|1|5.5
20190710|Art_07|222840|5374025.8999|1|5.5
20200311|Art_07|127687|3458702|1.06|5.05
20200805|Art_07|180712|4916943|1.09|2.77
20190410|Art_07|147981|4027509.7|1|5.37
20210407|Art_07|282993|6306426.9987|1.17|4.99
20190123|Art_07|98796|2614737.5|1|5.04
20210324|Art_07|223695|5059209.251|1.17|4.47
20191218|Art_07|179544|4165045.2008|1.07|5.33
20190306|Art_07|136417|3638925.5|1|5.5
20190605|Art_07|174121|4679931.1|1|5.61
20201007|Art_07|148817|4067918.5902|1.09|4.68
20190116|Art_07|90860|2432454.5|1|4.98
20190320|Art_07|122423|3368430.5|1|5.26
20200916|Art_08|51616|762318.4588|1.08|4.47
20200603|Art_08|42494|639510.77|1.09|3.43
20200506|Art_08|47768|715521.1884|1.05|2.72
20201223|Art_08|41526|655561.29|1.09|4.74
20190807|Art_08|62155|857490.805|1|5.64
20210512|Art_08|72612|1001395.5034|1.16|5.07
20201028|Art_08|57072|784630.9478|1.09|4.46
20210519|Art_08|68106|938696.4158|1.16|5.01
20191016|Art_08|59100|782271.6507|1|5.33
20190710|Art_08|50318|745973.5849|1|5.5
20200812|Art_08|71796|933034.5858|1.09|4.45
20191009|Art_08|48635|708594.3069|1|5.33
20190529|Art_08|41590|616754.6198|1|5.5
20210310|Art_08|45677|722462.37|1.17|4.8
20210714|Art_08|67090|1064816.2852|1.16|4.86
20200923|Art_08|52811|782594.5048|1.08|4.45
20200715|Art_08|77345|991517.164700001|1.09|4.54
20201014|Art_08|70888|984209.1573|1.09|4.58
20210324|Art_08|56672|792704.4393|1.17|4.47
20200318|Art_08|56347|841420.5622|1.06|5.26
20201007|Art_08|57897|856327.9704|1.09|4.68
20200422|Art_08|43775|603513.9049|1.09|4.25
20210331|Art_08|69042|960383.0137|1.17|5.15
20190828|Art_08|53764|747634.4609|1|5.38
20201104|Art_08|53621|745450.3203|1.09|3.35
20190925|Art_08|46353|671071.2463|1|5.27
20200513|Art_08|50687|698249.1199|1.07|3.19
20210414|Art_08|77017|1066326.4828|1.17|5.08
20190515|Art_08|35961|534032.94|1|5.54
20210526|Art_08|65568|1036290.9098|1.16|4.76
20210630|Art_08|65879|1054230.24|1.16|4.9
20190417|Art_08|44383|658063.58|1|5.6
20190918|Art_08|49058|716120.6058|1|5.51
20190626|Art_08|47659|708916.3|1|5.49
20200826|Art_08|64467|869705.2946|1.09|4.54
20210317|Art_08|54730|853774.729|1.17|5
20200722|Art_08|74186|951730.6514|1.09|4.56
20200729|Art_08|64460|831465.0141|1.09|4.34
20201111|Art_08|47438|682016.1984|1.09|4.47
20190821|Art_08|63043|876015.8457|1|5.67
20190703|Art_08|48408|723976.28|1|5.63
20191225|Art_08|46735|701871.22|1.07|5.54
20200325|Art_08|46750|652117.5332|1.07|4.71
20200930|Art_08|57273|845842.6296|1.08|4.57
20200708|Art_08|63746|874438.5471|1.09|3.12
20200701|Art_08|57608|794398.6549|1.09|3.88
20201118|Art_08|53068|766975.2757|1.09|4.62
20191113|Art_08|45366|669233.36|1.07|5.26
20200527|Art_08|51431|726671.4293|1.09|1.39
20190424|Art_08|42124|628156.28|1|5.37
20210224|Art_08|39074|612749.5298|1.17|4.53
20190731|Art_08|57434|793709.8824|1|5.45
20191218|Art_08|49070|737340.22|1.07|5.33
20200108|Art_08|42990|647963.16|1.11|5.19
20210210|Art_08|49637|717398.7591|1.17|4.58
20190320|Art_08|31973|476106.94|1|5.26
20210428|Art_08|65455|909503.1366|1.17|5
20190904|Art_08|53064|739144.79|1|5.57
20200212|Art_08|42687|641424.96|1.08|4.57
20200219|Art_08|49249|740581.98|1.07|5.28
20190612|Art_08|48763|725306.9992|1|5.54
20210707|Art_08|66783|1069243.17|1.16|3.58
20191030|Art_08|59040|780726.3603|1|5.12
20200902|Art_08|65797|886519.7764|1.09|3.49
20200429|Art_08|44051|665524.91|1.09|4.13
20200311|Art_08|47232|711148.79|1.06|5.05
20200624|Art_08|60638|839588.186|1.09|4.45
20200115|Art_08|42939|644909.67|1.11|5.31
20200819|Art_08|68344|920937.7682|1.09|4.64
20200205|Art_08|41417|626612.65|1.07|5.11
20191120|Art_08|49202|724984.92|1.07|5.49
20200129|Art_08|40430|608938.75|1.11|5.28
20191002|Art_08|46311|670454.6174|1|5.42
20190814|Art_08|59866|826299.3837|1|5.49
20201125|Art_08|47982|692729.9559|1.09|4.46
20200909|Art_08|59214|798490.9967|1.08|4.38
20200122|Art_08|40806|613289.02|1.11|5.35
20190227|Art_08|32367|448332.85|1|5.12
20201209|Art_08|33141|524905.66|1.09|3.84
20190717|Art_08|58727|813848.848|1|5.57
20190213|Art_08|27663|383439.14|1|5
20201230|Art_08|39455|623053.53|1.09|4.37
20201216|Art_08|37883|598287.15|1.09|4.64
20190911|Art_08|46117|643701.328|1|5.27
20200805|Art_08|74539|964759.468699999|1.09|2.77
20190724|Art_08|55525|767270.9889|1|5.38
20201021|Art_08|68857|949753.9843|1.09|4.7
20190306|Art_08|38205|531191.23|1|5.5
20210303|Art_08|46470|732236.19|1.17|4.31
20190123|Art_08|26726|372101.11|1|5.04
20191023|Art_08|62487|826569.8696|1|5.26
20200610|Art_08|51144|765447.7088|1.09|4.46
20210602|Art_08|69336|1098478.9899|1.16|5.23
20200520|Art_08|54677|771289.3546|1.09|1
20201202|Art_08|45124|653584.3803|1.09|3.68
20191211|Art_08|47262|709242.95|1.07|5.56
20210106|Art_08|38781|613713.115|1.17|4.79
20190327|Art_08|34932|519623.22|1|5.18
20200101|Art_08|41492|622958.68|1.07|4.72
20200415|Art_08|41386|569058.2392|1.06|4.09
20200617|Art_08|59316|822170.135|1.09|4.54
20210113|Art_08|30048|477293.02|1.17|4.29
20191204|Art_08|47573|708513.02|1.07|4.66
20190605|Art_08|41306|613893.1195|1|5.61
20210421|Art_08|67312|932464.3187|1.17|5.08
